Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,530,530.000,3143,47551,115938,173232,206453,371774,472426,1191667,1532328
1,355,355.000,2253,33434,96444,168874,255276,430226,524120,666391,1054694
2,566,566.000,2196,20038,115548,126174,220030,252119,286385,348274,382777
3,731,731.000,2809,26770,83165,99375,157263,200604,224920,272669,400535
4,746,746.000,2244,27495,73678,97927,156847,217591,237152,281780,384706
5,928,928.000,2235,31010,78575,79616,116266,144918,160116,227439,314382
6,987,987.000,2031,30145,77674,82142,116944,159208,187147,222269,270003
7,911,911.000,2142,22581,76872,77635,121083,148868,172038,193269,228251
8,1022,1022.000,1965,38521,70972,72918,102453,128167,140336,178340,258598
9,943,943.000,1989,57331,78382,78405,104580,126949,144677,158856,177948
10,1242,1242.000,1911,37625,51923,63403,90777,114354,135298,167908,269639
11,1184,1184.000,2239,36062,49331,60880,74332,105651,150450,211703,269377
12,1445,1445.000,2009,27224,39485,51512,72632,104031,113630,155496,244277
13,1554,1554.000,1853,26877,39559,48135,64153,89695,106065,144194,221433
14,1698,1698.000,1989,23205,35956,44080,56994,86955,103208,146114,241056
15,1768,1768.000,1908,25794,38357,44027,56052,80916,92361,130794,205810
16,1290,1290.000,1943,25801,38121,72563,67523,171372,226968,497828,501548
17,958,958.000,2140,24179,37447,57186,59856,115258,134444,416661,472188
18,1565,1565.000,1740,24125,36306,54256,59660,105296,179993,275436,350834
19,1083,1083.000,2027,38003,53719,61414,78621,112803,131128,176428,242669
20,1352,1352.000,1895,27095,44490,55171,71063,103678,133150,209294,489235
21,1351,1351.000,2069,27764,42842,53454,66045,101337,132478,204702,423141
22,1845,1845.000,1893,23072,33407,40689,48085,75357,106625,142602,212657
23,1706,1706.000,1815,28606,39677,45854,52864,89378,111514,133130,163225
24,1771,1771.000,1846,28304,35941,40719,48478,70394,95246,118314,169644
25,1558,1558.000,2007,29836,41183,47799,54364,97301,109821,130150,181593
26,1781,1781.000,1926,28998,39400,42949,52748,74953,90371,106843,154606
27,1595,1595.000,1812,28531,41040,46320,57070,88378,104939,121265,140938
