/binary/tsbs/bin/tsbs_generate_data --initial-scale=0 --scale=1000 --seed=123 --timestamp-start=2022-07-25T00:00:00Z --timestamp-end=2022-07-28T00:00:00Z --use-case=devops --format=iotdb | gzip > /binary/tsbs/bin/data.gz  && cat /binary/tsbs/bin/data.gz | gunzip | /binary/tsbs/bin/tsbs_load_iotdb --host=172.31.30.221 --user=benchant --password=Performance99 --aligned-timeseries=false --flow-control=false --tablet-size=5000 --channel-capacity=50 --batch-size=1000 --hash-workers=true --seed=123 --workers=100
2025/05/07 15:36:24 tsbs_load_iotdb target: 172.31.30.221:6667, no timeout for session opening check. Loading with 100 workers.
time,per. metric/s,metric total,overall metric/s,per. row/s,row total,overall row/s
1746632194,12610702.86,1.261303E+08,12610702.86,1124692.09,1.124900E+07,1124692.09
1746632204,14899185.59,2.751256E+08,13754851.52,1327669.71,2.452600E+07,1226172.68
1746632214,14490371.30,4.200246E+08,14000002.54,1291241.61,3.743800E+07,1247860.36
1746632224,8487199.61,5.048990E+08,12621833.46,756178.93,4.500000E+07,1124942.82
1746632234,0.00,5.048990E+08,10097462.64,0.00,4.500000E+07,899953.89
1746632244,0.00,5.048990E+08,8414729.14,0.00,4.500000E+07,749977.35
1746632254,1650119.30,5.214001E+08,7448388.01,149201.20,4.649200E+07,664155.00
1746632264,11139000.51,6.327957E+08,7909724.99,990549.93,5.639800E+07,704955.28
1746632274,14801174.95,7.807983E+08,8675380.69,1318881.23,6.958600E+07,773163.85
1746632284,14794282.31,9.287418E+08,9287263.35,1318294.22,8.276900E+07,827676.22
1746632294,8115565.17,1.009899E+09,9180745.10,723086.21,9.000000E+07,818168.01
1746632304,0.00,1.009899E+09,8415684.96,0.00,9.000000E+07,749987.52
1746632314,1405835.53,1.023958E+09,7876442.70,129091.87,9.129100E+07,702224.27
1746632324,12731465.50,1.151268E+09,8223210.53,1130745.70,1.025980E+08,732831.22
1746632334,14884755.95,1.300107E+09,8667282.57,1326378.08,1.158610E+08,772398.25
1746632344,14921607.32,1.449322E+09,9058173.52,1329701.31,1.291580E+08,807229.31
1746632354,6557257.24,1.514899E+09,8911053.85,584164.78,1.350000E+08,794107.24
1746632364,362401.90,1.518523E+09,8436123.73,35199.15,1.353520E+08,751945.24
1746632374,9512446.20,1.613642E+09,8492768.52,844847.62,1.438000E+08,756834.51
1746632384,14853096.29,1.762169E+09,8810773.70,1323535.85,1.570350E+08,785168.58
1746632394,15016208.08,1.912331E+09,9106267.04,1338105.85,1.704160E+08,811498.61
1746632404,10756401.68,2.019899E+09,9181275.55,958360.69,1.800000E+08,818174.37
1746632414,135657.65,2.021256E+09,8787987.79,13499.88,1.801350E+08,783188.52
1746632424,5745729.77,2.078712E+09,8661230.23,510708.79,1.852420E+08,771835.49
1746632434,15031545.23,2.229026E+09,8916038.88,1339410.92,1.986360E+08,794538.15
1746632444,15106401.71,2.380095E+09,9154134.72,1346160.93,2.120980E+08,815754.85
1746632454,14481100.31,2.524899E+09,9351419.61,1290258.17,2.250000E+08,833328.15
1746632464,30311.73,2.525202E+09,9018518.83,3499.93,2.250350E+08,803691.07
1746632474,2815604.42,2.553360E+09,8804611.83,256681.62,2.276020E+08,784827.49

Summary:
loaded 2617920000 metrics in 296.138sec with 100 workers (mean rate 8840193.41 metrics/sec)
loaded 233289000 rows in 296.138sec with 100 workers (mean rate 787770.40 rows/sec)
