time,measurement,field,value,application,batchId,configurationId,executionCounter,host,interface,projectId,userId
2026-08-12 08:58:50+00:00,net,bytes_recv,4020595306,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ens5,ranking,benchANT
2026-08-12 08:59:00+00:00,net,bytes_recv,4020826798,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ens5,ranking,benchANT
2026-08-12 08:59:10+00:00,net,bytes_recv,4021519588,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ens5,ranking,benchANT
2026-08-12 08:59:20+00:00,net,bytes_recv,4023721735,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ens5,ranking,benchANT
2026-08-12 08:59:30+00:00,net,bytes_recv,4032282854,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ens5,ranking,benchANT
2026-08-12 08:59:40+00:00,net,bytes_recv,4064220526,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ens5,ranking,benchANT
2026-08-12 08:59:50+00:00,net,bytes_recv,4237186902,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ens5,ranking,benchANT
2026-08-12 09:00:00+00:00,net,bytes_recv,4593780360,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ens5,ranking,benchANT
2026-08-12 09:00:10+00:00,net,bytes_recv,4940635808,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ens5,ranking,benchANT
2026-08-12 09:00:20+00:00,net,bytes_recv,5305723732,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ens5,ranking,benchANT
2026-08-12 09:00:30+00:00,net,bytes_recv,5664168944,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ens5,ranking,benchANT
2026-08-12 09:00:40+00:00,net,bytes_recv,6027018914,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ens5,ranking,benchANT
2026-08-12 09:00:50+00:00,net,bytes_recv,6388284384,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ens5,ranking,benchANT
2026-08-12 09:01:00+00:00,net,bytes_recv,6714116201,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ens5,ranking,benchANT
2026-08-12 09:01:10+00:00,net,bytes_recv,7044588682,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ens5,ranking,benchANT
2026-08-12 09:01:20+00:00,net,bytes_recv,7370038899,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ens5,ranking,benchANT
2026-08-12 09:01:30+00:00,net,bytes_recv,7675228277,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ens5,ranking,benchANT
2026-08-12 09:01:40+00:00,net,bytes_recv,7962548886,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ens5,ranking,benchANT
2026-08-12 09:01:50+00:00,net,bytes_recv,8250304145,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ens5,ranking,benchANT
2026-08-12 09:02:00+00:00,net,bytes_recv,8544357527,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ens5,ranking,benchANT
2026-08-12 09:02:10+00:00,net,bytes_recv,8830608895,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ens5,ranking,benchANT
2026-08-12 09:02:20+00:00,net,bytes_recv,9121185645,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ens5,ranking,benchANT
2026-08-12 09:02:30+00:00,net,bytes_recv,9387263050,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ens5,ranking,benchANT
2026-08-12 09:02:40+00:00,net,bytes_recv,9654406266,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ens5,ranking,benchANT
2026-08-12 09:02:50+00:00,net,bytes_recv,9904283427,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ens5,ranking,benchANT
2026-08-12 09:03:00+00:00,net,bytes_recv,10171903880,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ens5,ranking,benchANT
2026-08-12 09:03:10+00:00,net,bytes_recv,10474928216,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ens5,ranking,benchANT
2026-08-12 09:03:20+00:00,net,bytes_recv,10765645191,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ens5,ranking,benchANT
2026-08-12 09:03:30+00:00,net,bytes_recv,11034647231,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ens5,ranking,benchANT
2026-08-12 09:03:40+00:00,net,bytes_recv,11334311905,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ens5,ranking,benchANT
2026-08-12 09:03:50+00:00,net,bytes_recv,11610322806,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ens5,ranking,benchANT
2026-08-12 09:04:00+00:00,net,bytes_recv,11872767385,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ens5,ranking,benchANT
2026-08-12 09:04:10+00:00,net,bytes_recv,12137561415,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ens5,ranking,benchANT
2026-08-12 09:04:20+00:00,net,bytes_recv,12393606229,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ens5,ranking,benchANT
2026-08-12 09:04:30+00:00,net,bytes_recv,12604041927,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ens5,ranking,benchANT
2026-08-12 09:04:40+00:00,net,bytes_recv,12787794493,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ens5,ranking,benchANT
2026-08-12 09:04:50+00:00,net,bytes_recv,12967136208,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ens5,ranking,benchANT
2026-08-12 09:05:00+00:00,net,bytes_recv,13130653371,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ens5,ranking,benchANT
2026-08-12 09:05:10+00:00,net,bytes_recv,13281140546,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ens5,ranking,benchANT
2026-08-12 09:05:20+00:00,net,bytes_recv,13421929244,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ens5,ranking,benchANT
2026-08-12 09:05:30+00:00,net,bytes_recv,13558276567,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ens5,ranking,benchANT
2026-08-12 09:05:40+00:00,net,bytes_recv,13687362231,dbms,08-2026,couchbase-802-vanilla-ce-small-medium-aws,1,ip-172-31-29-164,ens5,ranking,benchANT
